"Topic","Label","DisambiguatedLabel","Definition","OriginalDefinition","Comment","Namespace","TermBasis","TermGroup","HappinessIndex","SeeAlso","Example","DateCreated","LastModified","Type","PreviousVersion","Contributor","Creator","Coverage","Domain","Range","FieldType","FieldSize","FieldValue","FieldTooltip","FieldAttributes","SameAs","Equivalent","META:CREATEINFO.author","META:CREATEINFO.date","info.author","info.date","info.version","parent.name","preferences[name='PERM_ID_MD5'].value"
"TaxonProfile/Definitions.WC_TemporalDistribution","Temporal Distribution","","Information concerning how the population of the taxon has varied or will vary over time be that daily, seasonally, or historically e.g. events or circumstances which lead to significant changes to population size and structure.","","","WC","SPRAT:AustralianDistribution, Weeds:DistributionMap","Distribution","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1286757981","BaseUserMapping_666","1308729987","6","WC_SpacioTemporalDistribution","d5a0bbd660edbc29bdb51ac26e1584b2"
"TaxonProfile/Definitions.WC_Territory","Territory","","Information associated mostly to vertebrates, referring to the territorial extension of the individual or group in terms of its activities (feeding, mating, etc.)","Information associated mostly to vertebrates, referring to the territorial extension of the individual or group in terms of its activities (feeding, mating, etc.)","","WC","PC:Territory","Knowledge","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1290128995","BaseUserMapping_666","1309121243","4","WC_Behaviour","51e8678738d4b87a56069ec789f9f19f"
"TaxonProfile/Definitions.WC_ThreatAbatementAndRecovery","Threat Abatement and Recovery","","Overview of how broad-scale threats are being abated/could be abated and other recovery actions underway/ proposed. Identify who is undertaking these activities and how successful the activities have been to date.","Overview of how broad-scale threats are being abated/could be abated and other recovery actions underway/ proposed. Identify who is undertaking these activities and how successful the activities have been to date.","","WC","SPRAT:ThreatAbatementAndRecovery","Notes","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1289357727","BaseUserMapping_666","1308743049","3","WC_Management","262d1b93a5236e0e0d38f54222d438bb"
"TaxonProfile/Definitions.WC_Threats","Threats","","Identify past, current and future threats, to the species indicating whether they are actual or potential. For each threat, describe: how and where, the effect so far, expected future effect, and relative importance.","Identify past, current and future threats, to the species indicating whether they are actual or potential. For each threat, describe: how and where, the effect so far, expected future effect, and relative importance.","","WC","SPRAT:ThreatsActualAndPotential","Notes","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1289356445","BaseUserMapping_666","1308822255","3","WC_Management","1f91b081bbb15198a901f4053df05cfb"
"TaxonProfile/Definitions.WC_ThreatsCatastrophic","Threats Catastrophic","","If not included in [SPRAT:ThreatsActualAndPotential], identify catastrophic threats, i.e. threats with a low predictability that are likely to severely affect the species. Identify the threat, explain its likely impact and indicate the likelihood of it occurring (e.g. a drought/cyclone in the area every 100 years).","If not included in [SPRAT:ThreatsActualAndPotential], identify catastrophic threats, i.e. threats with a low predictability that are likely to severely affect the species. Identify the threat, explain its likely impact and indicate the likelihood of it occurring (e.g. a drought/cyclone in the area every 100 years).","","WC","SPRAT:ThreatsCatastrophic","Notes","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1289356639","BaseUserMapping_666","1308907972","3","WC_Threats","80bb66ddf2dde09eda31a318f7b502d0"
"TaxonProfile/Definitions.WC_Toxicity","toxicity","","Details and discussion of the degree to which the taxon can harm other taxa on contact or ingestion.","","","WC","","Unplaced","","","","","","","","","","","","","richtext","","","","","","","GarryJolleyRogers","1338269127","GarryJolleyRogers","1338269127","2","WC_EffectsAdverse","2a5f270a167c40aeb563afb935d2c4e5"
"TaxonProfile/Definitions.WC_Toxin","Toxins","","Details of any poisonous substances, especially a  protein, associated with the taxon.","","","WC","","Unplaced","","","","","","","","","","","","","richtext","","","","","","","GarryJolleyRogers","1338257237%0a%20%20%20%20%20%20%20%20%20old%3d%22%24quot%22%0a%20%20%20%20%20%20%20%20%20new%3d%22%24quot%24quot%22","GarryJolleyRogers","1338257237","1","WC_EffectsAdverse","292897be735f8bcdaac608ac62c6ef8b"
"TaxonProfile/Definitions.WC_Tracks","Tracks","","Tracks","","","WC","!SCATS:","Description","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1287119580","BaseUserMapping_333","1304790495","3","WC_Signs","9d8050b402b71e895e65acfb98628dd8"
"TaxonProfile/Definitions.WC_TraditionalUses","Traditional Uses","","Information and discussion regarding traditional applications of the taxon, may include: cultural notes and regional variation in use.","The study of how people of a particular culture and region make of use of indigenous plants. ","","WC","Cultivar:TraditionalUses","Notes","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1289358748","GarryJolleyRogers","1329116891","6","WC_CulturalUses","d1ade8fb0c4760b1d7222d11695310a0"
"TaxonProfile/Definitions.WC_Trophic","Trophic","","Include nutritional aspects, diet, position in food network.","","","WC","SPMI:TrophicStrategy","Ecology","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1287465482","GarryJolleyRogers","1338269419","5","WC_LifeHistory","35ceb1a89edeeb38bdf7fcbe5f24f6fa"
"TaxonProfile/Definitions.WC_TrophicLevel","Trophic Level","","Any of a hierarchy of levels of an ecosystem, each consisting of organisms sharing the same function in the food-web, and the same relationship to the primary producers.","Ecol. Of or pertaining to the feeding habits of, and the food relationship between, different types of organisms in the food-cycle; so trophic level, any of a hierarchy of levels of an ecosystem, each consisting of organisms sharing the same function in the food-web, and the same relationship to the primary producers.","","WC","http://www.oed.com/","Ecology","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1287466135","BaseUserMapping_333","1304790496","3","WC_Trophic","078fde1073700b42bdd2574532506b1d"
"TaxonProfile/Definitions.WC_TrophicStrategy","Trophic Strategy","","Consumed by ants for sustenance. ","","parasites etc.","WC","Ants:Diet","Ecology","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1287466220","BaseUserMapping_666","1308790789","4","WC_Trophic","b4f30612ba70094f060f3b5cb7f68d92"
"TaxonProfile/Definitions.WC_TypeLocality","Type Locality","","Information and discussion on where the Type specimen for the taxon was collected.","The region where the Type specimen was taken.","","WC","Crusty:TypeLocality","Nomenclature","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1290039026","GarryJolleyRogers","1329114875","7","WC_Typification","f3dffcbb720df13dae1755e49b151ae0"
"TaxonProfile/Definitions.WC_TypeSpecimen","Type Specimen","","Information about material relating to the **typification** of the taxon typically samples whole or part of an organism and should include accession details and institutions.","","","WC","FungiA:Type, Dryandra:TypeCollection, FlOz:Type","Specimens","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1289178882","BaseUserMapping_666","1308747182","8","WC_Material","a3b7cf9c93c9fc2e14c8ae121f5552ce"
"TaxonProfile/Definitions.WC_Typification","Typification","Details of typification","Identification and discussion of specimens named in the publication which defines the taxon. Specific and special reference should be given identification of type specimens in their role as points of reference for the conceptulization of the taxon. Sufficient information should be given to locate the specimen e.g. accession details and institutions","A list of one or more nomenclatural types (including type status and typified taxonomic name) represented by the object. ","","WC","PC:Typification, Benthic:Typification, MarineAlgae:Typification, FlOz:Typification","Nomenclature","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1290047626","BaseUserMapping_666","1308689618","8","WC_TaxonConcept","2a399966f4c0c1dce56d05518dfda9cd"
"TaxonProfile/Definitions.WC_UID","UID","","Unique identifiers for this taxon profile.","","","WC","Workshop","ProfileMetadata","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1304572671","BaseUserMapping_333","1304790498","2","WC_Metadata","9b171ae5f7847e7654a0ac8de588a0d7"
"TaxonProfile/Definitions.WC_UniqueIdentifier","Unique Identifier","","Contains a unique code for this taxon which can be used in an index or database to access information about the taxon concept, its classification and nomenclature. e.g. !CAAB_Fishcode.","A national numerical referencing system, Codes for Australian Aquatic Biota (!CAAB), is used in fishing industry databases to record commercial catch information and by research organisations to document ecological data.","","WC","Shark:FishCode","Nomenclature","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1289189380","BaseUserMapping_666","1308899996","4","WC_TaxonID","e09fd87f14a0255771bc0fb496eca550"
"TaxonProfile/Definitions.WC_Uses","Uses","","Information and discussion regarding applications of the taxon may include: thereputic, material derivatives, food, commercial, traditional or cultural.","Uses","","WC","Bushfires:OtherUses, SPMI:Use, PC:Uses","Description","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1287122786","BaseUserMapping_666","1308792751","8","WC_Remarks","327c0ac4314bc6b00e944ed3be2d2945"
"TaxonProfile/Definitions.WC_Variation","Variation","","A discussion of how select characteristics of the taxon vary; especially with subtaxa distribution and environment.","","","WC","Crusty:Variation","DistinguishingAttributes","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1282701539","BaseUserMapping_666","1308748270","7","WC_DistinguishingFeatures","9b81f9a5e8a0382951f9381435abd6ff"
"TaxonProfile/Definitions.WC_VarietyName","Variety Name","","Variety Name","","","WC","","Nomenclature","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1291070230","BaseUserMapping_666","1309027745","4","WC_Name","29f8e98a43a68104a6c90617fdc9ed01"
"TaxonProfile/Definitions.WC_Venom","Venom","","Details of any fluid used by  the taxon to causes death or injury to other taxa - generally through injection.","","","WC","","Unplaced","","","","","","","","","","","","","richtext","","","","","","","GarryJolleyRogers","1338257250%0a%20%20%20%20%20%20%20%20%20old%3d%22%24quot%22%0a%20%20%20%20%20%20%20%20%20new%3d%22%24quot%24quot%22","GarryJolleyRogers","1338257250","1","WC_EffectsAdverse","900bfbbcae949611b19b28419fe99e11"
"TaxonProfile/Definitions.WC_Version","Version","","Information of the current version.","","","WC","PC:Version","ProfileMetadata","1","","PC:Version","","","","","","","","","","richtext","","","","","","","PaulAlexander","1290477838","BaseUserMapping_666","1308856208","4","WC_ProvenanceMetadata","9575267e9fd4b4f9bd70be2749ce3f03"
"TaxonProfile/Definitions.WC_Vocalizations","Vocalizations","","All vocal sounds produced by a bird.","Vocalizations","","WC","Birds:VocalizationsSongsAndCalls","Description","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1287120111","BaseUserMapping_666","1309241002","4","WC_Sound","06f9f0670c72ec998cbc3980fae98ba8"
"TaxonProfile/Definitions.WC_VocalizationsBySpecificBehaviour","Vocalizations by specific behaviour","","The sounds birds make, to call of danger, to keep in contact with one another, to keep a flock together when feeding,...during the breeding season and even throughout the year, birds utter phrases to proclaim their territory and attract a mate.","Vocalizations by specific behaviour","","WC","AustBirds:Voice","Description","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1287120104","BaseUserMapping_666","1308976054","4","WC_Vocalizations","87841ba89297e4db9edea7476073f781"
"TaxonProfile/Definitions.WC_VoucherName","Voucher Name","Scientific Name","Voucher Name","","Source the TermBasis for this term.","WC","","Nomenclature","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1284681437","BaseUserMapping_333","1304790500","6","WC_ScientificName","eb60f245ce2c770a682d6fc460b29b5b"
"TaxonProfile/Definitions.WC_WeedAssessment","Weed Assessment","","An assessment of whether the taxon is likely to become a weed, often originating from an official source.","Jurisdictions in which the taxon is declared a plant that requires some form of action to reduce its harmful effects on the economy, the environment, human health and amenity.","","WC","Weeds:WeedDeclared","Status","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1289432134","BaseUserMapping_666","1309057590","5","WC_Status","ce44f48a3197eff5ae20517d3797865e"
"TaxonProfile/Definitions.WC_WeedControl","Weed control","","Procedures and methods to manage the effects of a plant that requires some form of action to reduce its harmful effects on the economy, the environment, human health and amenity.","Procedures and methods to manage the effects of a plant that requires some form of action to reduce its harmful effects on the economy, the environment, human health and amenity.","","WC","Weeds:WeedControl","Unplaced","2","","An integrated approach that uses a variety of control methods gives best results when dealing with Lantana. A range of methods including herbicides, mechanical removal, fire, biological control and revegetation should be used. Best results are obtained by working from areas of light infestation towards heavier infestation, and longterm follow-up control is required after initial attempts. Minimise both disturbance to land and excessive use of fire to retain vigorous native vegetation and reduce the opportunity for Lantana to become established (!CRC 2003).<br/>Lantana has also been recognised as a target for biological control through a cross-jurisdictional government process. This allows activities to be undertaken to develop effective biological controls.<br/>In 1902 the first attempt at biological control of a weed targeted Lantana in Hawaii. In Australia biological control agents were first introduced in 1914; so far 30 species have been introduced. Research into biological control is ongoing, and several agents are currently being examined for suitability of release (!CRC 2003). Of the 16 species that have established, four insects have had a major impact on Lantana: a sap-sucking bug (Teleonemia scrupulosa); two leaf-mining beetles (Uroplata girardi and Octotoma scabripennis); and a seed-feeding fly (Ophiomyia lantanae. The biological control agents vary in their effectiveness against the many different types of Lantana. For example, Lantana can drop its leaves when stressed, depriving some agents of their food (!CRC 2003). For more detailed information on the biocontrol species see information released by the Queensland Department of Natural Resources and Water (http://www.nrw.qld.gov.au/pests/news_publications/publications/lantana_bio_infosheets.html .) The combination of methods used will depend on the extent of the infestation, the landform on which it is found, and the time of year during which control is to be undertaken. Revegetation of treated sites is also important. For more information on Lantana control see !CRC 2003. Clark et al. (2006) provide detailed information on the use of herbicides to control Lantana. Van Oosterhout et al. (2004) provides comprehensive coverage of the current control options and information on planning a control strategy. See References, links and further resources. Please see the Australian Pesticides and Veterinary Medicines Authority for chemical information http://www.apvma.gov.au . For further information see the Lantana Control Manual (available at http://www.weeds.org.au/WoNS/lantana/)","","","","","","","","","","richtext","","","","","","","PaulAlexander","1288755536","BaseUserMapping_333","1304790500","2","WC_Procedures","23b34744d026d4f8261f5e9a8162b789"
"TaxonProfile/Definitions.WC_WeedDeclared","Weed Declared","","Jurisdictions in which the taxon is declared a plant that requires some form of action to reduce its harmful effects on the economy, the environment, human health and amenity.","Jurisdictions in which the taxon is declared a plant that requires some form of action to reduce its harmful effects on the economy, the environment, human health and amenity.","","WC","Weeds:WeedDeclared","Status","2","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1289432134","BaseUserMapping_333","1304790501","2","WC_Status","ce44f48a3197eff5ae20517d3797865e"
"TaxonProfile/Definitions.WC_WeedStatus","Weed Status","","Weed Status","Weeds of national significance List","","WC","Weeds:WoNSList","Knowledge","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1291074357","BaseUserMapping_666","1309074701","3","WC_WeedinessDetails","47382d2818530f4154c02e8e3769b70d"
"TaxonProfile/Definitions.WC_WeedinessDetails","Weediness Details","","Weediness Details","","","WC","","Knowledge","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1291074182","BaseUserMapping_333","1304790501","2","WC_Risk","fadb7718f1523726f20392d94e887881"
"TaxonProfile/Definitions.WC_Weight","Weight","","Weight","","","WC","","Description","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1287120663","BaseUserMapping_333","1304790501","2","WC_Size","70ad5f9a2b4ab7ebbe6a72a2445ededd"
"TaxonProfile/Definitions.WC_Whole","Whole","","Sum of the parts","","","WC","","Description","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1287121009","BaseUserMapping_333","1304790502","2","WC_FormMorphology","1f63d53953ecd3700af58a24cfd31709"
"TaxonProfile/Definitions.WC_Young","Young","","Number of eggs laid or live young birthed. ","","","WC","Snake:Young","Knowledge","1","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1290394920","BaseUserMapping_666","1308669231","4","WC_LifeStages","ef33768e0b380843339de16dcb1ca232"
"TaxonProfile/Definitions.Wattle_Author","Author","","Authors name in Standard Form ","","http://www.ipni.org/ipni/authorsearchpage.do","Wattle","","Nomenclature","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267165386","BaseUserMapping_333","1304790502","11","Wattle","dffd69a915a92fe36d1ee9271f7204e3"
"TaxonProfile/Definitions.Wattle_CommonName","Common name","","Common names","","","Wattle","","Nomenclature","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267165690","BaseUserMapping_333","1304790503","11","Wattle","e33baf896434390f9385fbf0ea646842"
"TaxonProfile/Definitions.Wattle_Contributors","Contributors","","Contributors details","","","Wattle","","ProfileMetadata","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267166343","BaseUserMapping_333","1304790503","12","Wattle","6774b3274c278b0d183375218a5b62c6"
"TaxonProfile/Definitions.Wattle_Description","Description","","Description","","","Wattle","","DistinguishingAttributes","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267165659","BaseUserMapping_333","1304790504","14","Wattle","3ef41867fdbf6c0547e047daaba4827b"
"TaxonProfile/Definitions.Wattle_Distribution","Distribution","","Distribution text","","","Wattle","","Distribution","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267166266","BaseUserMapping_333","1304790504","12","Wattle","1f136596d57c4cdbe7ddb49bec888a13"
"TaxonProfile/Definitions.Wattle_Family","Family","","Family","","","Wattle","","Nomenclature","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267164921","BaseUserMapping_333","1304790505","11","Wattle","eed3a7f72056eed55e6eaf84efa8b3d6"
"TaxonProfile/Definitions.Wattle_Genus","Genus","","Genus","","","Wattle","","Nomenclature","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267164940","BaseUserMapping_333","1304790505","11","Wattle","cdb55614341937ac37f4feba3a278949"
"TaxonProfile/Definitions.Wattle_Habitat","Habitat","","Habitat","","","Wattle","","Ecology","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267165717","BaseUserMapping_333","1304790505","11","Wattle","18ce6fd7bb5ae204b022e801266db58c"
"TaxonProfile/Definitions.Wattle_Illustrations","Illustrations","","Illustrations Reference source","","","Wattle","","Illustration","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267165637","BaseUserMapping_333","1304790506","12","Wattle","5e98bf511105706e51f879e4c6c25f0d"
"TaxonProfile/Definitions.Wattle_Images","Images","","Images, url, caption, figure ID, title, illustrator, scale","","","Wattle","","Illustration","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267166167","BaseUserMapping_333","1304790506","12","Wattle","6fe237d43adb60084f55c7806bf70a00"
"TaxonProfile/Definitions.Wattle_Name","Name","","Specific name or epithet","","","Wattle","","Nomenclature","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267165048","BaseUserMapping_333","1304790506","11","Wattle","fd1c2339615b34f885816bfac6e06959"
"TaxonProfile/Definitions.Wattle_Notes","Notes","","notes","","","Wattle","","Notes","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267166314","BaseUserMapping_333","1304790507","11","Wattle","3a4fa5fbdfc278693eafb780a5fe562b"
"TaxonProfile/Definitions.Wattle_Phenology","Phenology","","Phenology","","","Wattle","","Biology","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267165750","BaseUserMapping_333","1304790507","11","Wattle","7af58e2736a15a97ffbf1d944c0d5235"
"TaxonProfile/Definitions.Wattle_Protologue","Protologue","","Prologue","","1. Prologue Reference\r\n2. Prologue Date\r\n3. Name in Prologue","Wattle","","Nomenclature","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267165572","BaseUserMapping_333","1304790507","11","Wattle","8dc1160836555d9b84f011cc22c0407d"
"TaxonProfile/Definitions.Wattle_Rank","Rank","","Rank","","","Wattle","","Nomenclature","","","","26 Feb 2010 - 17:14","","","","<a href=","<a href=","","","","richtext","","","","","","","PaulAlexander","1267164886","BaseUserMapping_333","1304790507","11","Wattle","d9fc7b0acf27b1c68add44ac585bb4c5"
"TaxonProfile/Definitions.Wattle_RepresentativeCollections","Representative Collections","","Collection date, place or location description, collectors name, and collection repository","","e.g.<br/>N.T.: Rockhampton Downs HS, 2 Oct. 1957, <br/>&lt;i&gt;G.Chippendale&lt;/i&gt; (!CANB, !DNA, !NSW).","Wattle","","Specimens","3","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267165922","BaseUserMapping_333","1304790508","12","Wattle","da787087d3e2e34e667da0a50a98d17c"
"TaxonProfile/Definitions.Wattle_Synonym","Synonym","","Synonym family,genus, species and taxon name","","e.g. \r\n  <SN_FAMILY>mimosaceae</SN_FAMILY> \r\n  <SN_GENUS>acacia</SN_GENUS> \r\n  <SN_SPECIES>sutherlandii</SN_SPECIES> \r\n  <SN_TAXON_NAME>acacia sutherlandii</SN_TAXON_NAME> ","Wattle","","Nomenclature","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267166060","BaseUserMapping_333","1304790508","11","Wattle","21ca0c66ca2650185077460edc895542"
"TaxonProfile/Definitions.Wattle_TaxonName","Taxon name","","Taxon name","","","Wattle","","Nomenclature","","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1267164853","BaseUserMapping_333","1304790508","11","Wattle","0df1017fb007ba4799bed4acf4308d86"
"TaxonProfile/Definitions.Weeds_Acknowledgements","Profile acknowledgements and updates","","Resource Reference","None","","Weeds","","ProfileMetadata","","","The information contained in this species profile was provided by the Council of Heads of Australasian Herbaria (!CHAH) to the Department of the Environment, Water, Heritage and the Arts in August 2007.","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278400204","BaseUserMapping_333","1304790512","5","Weeds","ae1cc3c84b56414a97c2e2fb4ff906e2"
"TaxonProfile/Definitions.Weeds_AlertList","Alert list","","Alert List for Environmental Weeds.","Alert List for Environmental Weeds","http://www.weeds.gov.au/publications/guidelines/alert/index.html","Weeds","","Notes","2","","Alert list: No","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278400051","BaseUserMapping_333","1304790512","5","Weeds","9d2bc91c9c7bf6f431d04844ed6bf669"
"TaxonProfile/Definitions.Weeds_BiocontrolTarget","Biocontrol target","","Controlling a pest by using its natural enemies","Controlling a pest by using its natural enemies","http://www.weeds.gov.au/publications/glossary.html","Weeds","","Status","1","","Biocontrol target:YES","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278400130","BaseUserMapping_333","1304790513","5","Weeds","b4c2c587f5ca94b10b892c1469e36e36"
"TaxonProfile/Definitions.Weeds_CommonName","Common name","","Popular vernacular name(s) for the species.","None","SeeAlso Weeds:OtherCommonNames for less popular common names","Weeds","","Nomenclature","2","","Lantana, Common Lantana, Kamara Lantana, Large-leaf Lantana, Pink Flowered Lantana, Red Flowered Lantana, Red-Flowered Sage, White Sage, Wild Sage","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278399674","BaseUserMapping_333","1304790513","4","Weeds","20edf3acb4d45d026d3170cb740607c9"
"TaxonProfile/Definitions.Weeds_Description","Description","","Morphological characteristics.","None","","Weeds","","Knowledge","2","","Lantana is a sprawling or scandent shrub or vine normally 1-3 m high, and on rare occassions to 6 m high in favourable conditions, often growing in dense thickets. The stems and branches are normally quadrangular in cross-section when young, often well armed with short recurved prickles and sometimes with glands or glandular hairs. The leaves are in opposite pairs on the stem, with successive pairs borne at right angles to each other. The leaves are ovate to oblong-ovate, about 4-10 cm long, 3-6 cm wide, often covered with rough coarse hairs on the upper surface and strongly aromatic due to glandular hairs. The margins are bluntly toothed. The inflorescence is a dense head of 20-40 brightly coloured flowers, ranging from yellow, orange-yellow, deep orange, deep red, pink, rose-pink to white, often with a variation of colours in each head of flowers and with the flowers having the ability to change colour as they mature. The fruit has many berries, which ripen from green to shiny purple-black and contain one or two pale seeds (!CRC 2003).\r\nLantana is an 'aggregate species', or 'species complex'. There are several natural variants of L. camara across its presumed native range in the tropical Americas, and in addition some hundreds of horticultural colour and habit varieties have been developed around the world, with over 650 varietal names coined (!DECC 2007).\r\nFor further information and assistance with identification of Lantana contact the herbarium in your state or territory.\r\nSeed longevity in the soil is not well documented, but seeds are thought to remain viable for several years under natural conditions. Work in progress suggests an in-soil longevity of at least three and up to five years. Germination rates are reported as being increased by removal of fruit pulp, as occurs with passage through the digestive system of birds and by warm temperatures, light, and high soil moisture. Germination rates even under favourable conditions are sometimes reported as fairly low (<45% or less), but as fruits may set at rates of up to several thousand /m2 there is a considerable soil seedbank (!CRC 2003; !DECC 2007).\r\nLantana can resprout from the base if the shoot dies, extending the life of individual plants (!CRC 2003).","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278393097","BaseUserMapping_333","1304790513","4","Weeds","ea48905d2560c696e4160039bf6fb1f1"
"TaxonProfile/Definitions.Weeds_Distribution","Distribution","","Regions where the taxon can be found","None","","Weeds","","Distribution","2","","Lantana is now found across four million hectares of land east of the Great Dividing Range, from Mount Dromedary in southern New South Wales to Cape Melville in northern Queensland. Isolated infestations exist in the Top End of the Northern Territory, around Perth in Western Australia, and on Lord Howe and Norfolk Islands. Although present Australia wide as a garden ornamental, it has not naturalised to any serious extent elsewhere (!CRC 2003).","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278393120","BaseUserMapping_333","1304790513","5","Weeds","de261ff1d70835ea693c96a6a8093626"
"TaxonProfile/Definitions.Weeds_DistributionMap","Distribution map","","Map showing state borders and regions 'Before eradication' and 'Potential distribution' are shaded.","None","Map legend: Before eradication, Potential distribution","Weeds","","Notes","2","","http://www.weeds.gov.au/includes/images/database/10892_distmap.gif","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278393409","BaseUserMapping_666","1321557149","27","Weeds","cd06f18106110d07ef9eb6cc5ef902ee"
"TaxonProfile/Definitions.Weeds_Family","Family","","A group or category in a system for classifying plants or animals.","A group or category, in a system for classifying plants or animals. For example, an entity at a species level, a genus level, a family level etc may all be called a taxon.","Definition Taxon: A group or category, in a system for classifying plants or animals. For example, an entity at a species level, a genus level, a family level etc may all be called a taxon.","Weeds","","Nomenclature","2","","Family: Verbenaceae","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278399540","BaseUserMapping_333","1304790514","4","Weeds","74f8ee3f18b9074575e8a62401256ca6"
"TaxonProfile/Definitions.Weeds_FlowerColour","Flower colour","","Flower colour of the taxon. ","None","Flower colours include: Yellow, Blue, White, Red, Purple, Orange, Green, Pink ,No flowers, Multi-colour, Unknown","Weeds","","Knowledge","4","","Flower colour: Multi-colour\r\n","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278393327","BaseUserMapping_333","1304790514","5","Weeds","5c1c62c86feda8ce9ce7d426a0f367f9"
"TaxonProfile/Definitions.Weeds_Genus","Genus","","A group of related species usually clearly separable from other such groups, or a single species without close relatives; the major taxonomic rank between species and family.","A group of related species usually clearly separable from other such groups, or a single species without close relatives; the major taxonomic rank between species and family.","http://www.weeds.gov.au/publications/glossary.html","Weeds","","Nomenclature","2","","Genus: Lantana","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278399570","BaseUserMapping_333","1304790515","4","Weeds","21143751f6c78498f64a7d0a0acf267c"
"TaxonProfile/Definitions.Weeds_GrowthCalendar","Growth calendar","Phenology","Growth patterns of the taxon.","None","","Weeds","","Biology","2","","Germination most frequently occurs following the first summer storms, but may occur at any time of the year when sufficient moisture is present. Initial seedling growth is slow until the roots become established, after which close stems intertwine and begin to form thickets. Flowering does not usually commence until early in the following summer and then continues until March or April (!CRC 2003).\r\nHowever, Lantana flowers whenever the soil is moist and the air is warm and humid. For much of its range along the Queensland and New South Wales coasts, this results in almost continuous flowering and fruiting. Further inland, peak flowering occurs several weeks after soaking rain (25 mm or more) and is usually accompanied by good fruit set (!CRC 2003).","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278399990","BaseUserMapping_333","1304790515","4","Weeds","bbd0fac3ed6d380cdde6e77ecce5be89"
"TaxonProfile/Definitions.Weeds_Habit","Habit","","Physical structure of the taxon","","","Weeds","","Knowledge","2","","Shrub, Vine","","","","","","","","","","richtext","","","","","","","PaulAlexander","1278393162","BaseUserMapping_333","1304790516","4","Weeds","73afef916326329a6a5ded87601d765a"
