"Topic","Source","SourceRev","SourcePermaID","Relationship","RelationshipRev","RelationshipPermaID","Destination","DestinationRev","DestinationPermaID","Notes","HappinessIndex","META:CREATEINFO.author","META:CREATEINFO.date","info.author","info.date","info.version","parent.name","preferences[name='PERM_ID_MD5'].value"
"TaxonProfile/Relationships.Relationship875","TaxonProfile/Definitions.TTI_MaintenanceRequirements","1","97879c778299532225d5d313280be0d1","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Husbandry","1","864fbb33a1956a074291808ae4de568d","","1","PaulAlexander","1297836736","PaulAlexander","1297836736","1","Relationships","7a73e78aff7de33f5050ec39746614d5"
"TaxonProfile/Relationships.Relationship876","TaxonProfile/Definitions.TTI_ManagementObjectivesAndDesignConsiderations","1","a7266053aed14198c7f0d70637f8e884","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Husbandry","1","864fbb33a1956a074291808ae4de568d","","1","PaulAlexander","1297897860","PaulAlexander","1297897860","1","Relationships","d7506d6967e3db8bd12f637815fb6714"
"TaxonProfile/Relationships.Relationship877","TaxonProfile/Definitions.TTI_Markets","1","ab805901bb73c5d467afd8e38e8cdebd","SKOS_BroadMatch","5","3e3e92572dc04a7703e0fa4333eef2db","TaxonProfile/Definitions.WC_Remarks","5","7c68f7de59228a0a784db76f25a67a35","","1","PaulAlexander","1297898592","PaulAlexander","1297898592","1","Relationships","50d52607ec127f359131d9ad7fb83651"
"TaxonProfile/Relationships.Relationship878","TaxonProfile/Definitions.TTI_MeanAnnualRainfall","1","bfdf27a75579492a01aed717e0b185f5","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_HabitatClimate","1","1bacc696a10d853048cf664018be2376","","1","PaulAlexander","1297898972","PaulAlexander","1297898972","1","Relationships","a1fc5a08dd66b63e4e3ac0c19eddd6cf"
"TaxonProfile/Relationships.Relationship879","TaxonProfile/Definitions.TTI_NativeRange","1","86ae4806c48b821039127ee655bf979a","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Origin","5","24c566ed92beba23863aed83736d863a","","1","PaulAlexander","1297899494","PaulAlexander","1297899494","1","Relationships","4bff959320846c4eb4c2015a8be20a22"
"TaxonProfile/Relationships.Relationship88","TaxonProfile/Definitions.BirdsA_Description","5","cf1a089fa74d095ed23081316d83e030","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Information","33","d176a8f34d68f8957c4bfb7242017481"," Changed from SKOS:CloseMatch with WC:Diagnosis when WC:Description changed definition "," 1 ","BaseUserMapping_333","1295834028","BaseUserMapping_333","1304790779","2","","142facaff3851c2311a34ee82404b43c"
"TaxonProfile/Relationships.Relationship880","TaxonProfile/Definitions.TTI_NativeRange","1","86ae4806c48b821039127ee655bf979a","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_NaturalDistribution","3","393739404df6f933fa918a7b3e9998e3","","1","PaulAlexander","1297899643","PaulAlexander","1297899643","1","Relationships","9f1f496ba01b3dacf27e4c7c27d22630"
"TaxonProfile/Relationships.Relationship881","TaxonProfile/Definitions.TTI_NonPreferredScientificNames","1","692d15729008598bb49919b4b2f9aeca","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Name","2","d971a9c0819407ccc56a051160f2efc1","TTI_NonPreferredScientificNames NarrowerThan WC_ScientificName and a CloseMatch with WC_Synonym; should WC_Synonym be re-parented to \r\nWC_ScientificName?","1","PaulAlexander","1297901286","BaseUserMapping_333","1304790779","2","Relationships","4445a89e5005c7614d9bcc44d8bc4f02"
"TaxonProfile/Relationships.Relationship882","TaxonProfile/Definitions.TTI_NuisanceIssues","1","b4dfff5cdae0496b187294e90f061aaa","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Information","34","d176a8f34d68f8957c4bfb7242017481","Alternative is WC_Remarks","1","PaulAlexander","1297901908","PaulAlexander","1297901908","1","Relationships","172b6d6def832c46946a501b2a71fa6d"
"TaxonProfile/Relationships.Relationship883","TaxonProfile/Definitions.TTI_OtherCommentsAboutThisSpeciesInUrbanEnvironments","1","fa5ae2a23b7047732cf4624336ace15d","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Remarks","5","7c68f7de59228a0a784db76f25a67a35","","1","PaulAlexander","1297902064","PaulAlexander","1297902064","1","Relationships","4b1514ac86607cf6f5f82464afddb2e1"
"TaxonProfile/Relationships.Relationship884","TaxonProfile/Definitions.TTI_OtherDisadvantagesOrDesignConsiderations","1","86e631770afe789edd5cebd072d03f66","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Status","4","c57fda00ee137b42811ce1a8663f1a9a","","1","PaulAlexander","1297902226","PaulAlexander","1297902226","1","Relationships","143e2d0884f0ff6f5e018be1165ba7e7"
"TaxonProfile/Relationships.Relationship885","TaxonProfile/Definitions.TTI_Outplanting","1","38e2aa2d6c49b50515601a632f3c41ca","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Cultivation","5","c343665372cd210415f23e9402185174","","1","PaulAlexander","1297902465","PaulAlexander","1297902465","1","Relationships","74ec433ff829187f53edf18614a09878"
"TaxonProfile/Relationships.Relationship886","TaxonProfile/Definitions.TTI_PotentialForInvasiveness","1","7e7db0bed34e9a623eaa6aff60892a45","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Legislation","1","364c43491da37bb10a526ecb506f9c3d","","1","PaulAlexander","1297902794","PaulAlexander","1297902794","1","Relationships","2983a8ff0073075ac82e62d712089ce6"
"TaxonProfile/Relationships.Relationship887","TaxonProfile/Definitions.TTI_PotentialForInvasiveness","1","7e7db0bed34e9a623eaa6aff60892a45","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Risk","1","0e9b6f9786cf2a96a96207b9876b774d","","1","PaulAlexander","1297902897","PaulAlexander","1297902897","1","Relationships","12f8cc3b765c238db0b699cb19611a71"
"TaxonProfile/Relationships.Relationship888","TaxonProfile/Definitions.TTI_PreferredScientificName","1","23a37aab633ad5b64024426651cba700","SKOS_ExactMatch","6","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_AcceptedTaxonName","6","c95a09d34b034386ef48e82530778aa4","","1","PaulAlexander","1297904365","PaulAlexander","1297904365","1","Relationships","04dece7b8364704da3a60d1f43c78822"
"TaxonProfile/Relationships.Relationship889","TaxonProfile/Definitions.TTI_Processing","1","14e6cc83053acb605f824d8d0f0646a8","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Harvesting","2","50fedc4ecaa85d9bc88a63bc30fb295d","","1","PaulAlexander","1297908683","PaulAlexander","1297908683","1","Relationships","497b95db1083bf8e63bbf85aaed30357"
"TaxonProfile/Relationships.Relationship89","TaxonProfile/Definitions.BirdsA_CommonNames","2","46d0333efc05b265f5010c51854213c1","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_PopularCommonName","4","0e0cc3071219a4cdfa7409f5893443e8"," "," 5 ","BaseUserMapping_333","1295834028","BaseUserMapping_333","1304790780","2","","e1e56a4177403556ad64489109e85c74"
"TaxonProfile/Relationships.Relationship890","TaxonProfile/Definitions.TTI_ProductsCommonlyUsedInAPacificIslandHousehold","1","e0c16b3ae1771e2b1e69ad87b086400a","SKOS_ExactMatch","6","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_Uses","5","327c0ac4314bc6b00e944ed3be2d2945","","1","PaulAlexander","1297909019","PaulAlexander","1297909019","1","Relationships","08e880a05b8a2c4f789009f44169bf21"
"TaxonProfile/Relationships.Relationship891","TaxonProfile/Definitions.TTI_Propagation","1","a2a3e79112da859dfd5d878675988b93","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Cultivation","5","c343665372cd210415f23e9402185174","","1","PaulAlexander","1297909212","PaulAlexander","1297909212","1","Relationships","58c97ce2ae2613ab02517df0f7f894b2"
"TaxonProfile/Relationships.Relationship892","TaxonProfile/Definitions.TTI_PropagationByAirLayering","1","5375897a46abbe861d1199dd40bf17f7","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Cultivation","5","c343665372cd210415f23e9402185174","","1","PaulAlexander","1297909351","PaulAlexander","1297909351","1","Relationships","f4c61b2daf4142b1e8743b2b93c7ed78"
"TaxonProfile/Relationships.Relationship893","TaxonProfile/Definitions.TTI_PropagationByRootShootsAndRootCuttings","1","896fd583647d5775653a602c04ce261d","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Cultivation","5","c343665372cd210415f23e9402185174","","1","PaulAlexander","1297909482","PaulAlexander","1297909482","1","Relationships","a71f6a1019ad78b8ded34f2f3f29f1bf"
"TaxonProfile/Relationships.Relationship894","TaxonProfile/Definitions.TTI_PublicAssistanceAndAgroforestryExtension","1","fdc048c19578f51e94940dba890344eb","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Metadata","1","b6faff8a086813e70526b68c5da025ad","","1","PaulAlexander","1297910196","PaulAlexander","1297910196","1","Relationships","daab3cc3f02db14b5e303be273921f97"
"TaxonProfile/Relationships.Relationship895","TaxonProfile/Definitions.TTI_RainfallPattern","1","8080288a0881a1a7ed0e3ec9e3a5bfb6","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_HabitatClimate","1","1bacc696a10d853048cf664018be2376","","1","PaulAlexander","1297910357","PaulAlexander","1297910357","1","Relationships","2f13b95827a606d9a80b3e93af129c59"
"TaxonProfile/Relationships.Relationship896","TaxonProfile/Definitions.TTI_RateOfGrowthInALandscape","1","bbbcfb6c1809fd02a79727db7c549e83","SKOS_ExactMatch","6","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_Growth","1","8403b7abb199e8d03f776b5e9af44bc4","","1","PaulAlexander","1297910615","PaulAlexander","1297910615","1","Relationships","a7abff150346c06a745fc906d4876428"
"TaxonProfile/Relationships.Relationship897","TaxonProfile/Definitions.TTI_ReactionAndCompetition","1","5ed520187e6f1822baebdd3047f91d57","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Interactions","4","cd3a9e19d5dd1163ebfb7fbd894003e0","","1","PaulAlexander","1297910988","PaulAlexander","1297910988","1","Relationships","c0e9f4d025488f53403980cf4c9a3260"
"TaxonProfile/Relationships.Relationship898","TaxonProfile/Definitions.TTI_RootCuttings","1","89761b07462e39afd2729a064fbc5770","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Cultivation","5","c343665372cd210415f23e9402185174","","1","PaulAlexander","1297911129","PaulAlexander","1297911129","1","Relationships","17958317212711547e9a9064ec79e3c0"
"TaxonProfile/Relationships.Relationship899","TaxonProfile/Definitions.TTI_RootSystem","1","0aeca9b40a928b41a6706baff58e09b2","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Parts","1","e0ee38546dd4e4b3ad37fe6c9e635520","","1","PaulAlexander","1297911542","PaulAlexander","1297911542","1","Relationships","19a700f0f6d64b4b55e7c680b926942b"
"TaxonProfile/Relationships.Relationship9","TaxonProfile/Definitions.AntsDC_Name","1","e05fe631de585c6ad75da12ebafac130","SKOS_ExactMatch","1","618a708e84e458a62e1d4204a1260a65","TaxonProfile/Definitions.WC_AcceptedTaxonName","6","c95a09d34b034386ef48e82530778aa4"," "," 3 ","BaseUserMapping_333","1295834021","BaseUserMapping_333","1304790780","2","","5a724b930743afa771116a6453dc6105"
"TaxonProfile/Relationships.Relationship90","TaxonProfile/Definitions.BirdsA_CommonNames","2","46d0333efc05b265f5010c51854213c1","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_CommonName","12","409da90c9f7de6d59e2b82c5d74eb02f"," "," 5 ","BaseUserMapping_333","1295834029","BaseUserMapping_333","1304790780","2","","3b3f9927738cf20165c688ed82995aee"
"TaxonProfile/Relationships.Relationship900","TaxonProfile/Definitions.TTI_Seeds","1","29e934ee84d44aa59147b1d4d459269d","SKOS_ExactMatch","6","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_ReproductiveParts","2","92ff34d66a7eb85dc84502d8a9c9e7cc","","1","PaulAlexander","1297911970","PaulAlexander","1297911970","1","Relationships","507e06914f47048f9bc03574b3710d71"
"TaxonProfile/Relationships.Relationship901","TaxonProfile/Definitions.TTI_RootingHabit","1","f33052f0805c6c7bc0663515b33013bc","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Habit","2","e2b863b9d40d134c519a43ba50c2d119","","1","PaulAlexander","1297912234","PaulAlexander","1297912234","1","Relationships","d84171e07882b74c5e76d5d0ffbe8642"
"TaxonProfile/Relationships.Relationship902","TaxonProfile/Definitions.TTI_SeasonalityOfLeafFlushFloweringFruiting","1","98a48180b5519da53e29cb91f53b646a","SKOS_ExactMatch","6","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_GrowthCalendar","1","bba6e86d43a5f9526ae5abcba4f794ce","","1","PaulAlexander","1297912635","PaulAlexander","1297912635","1","Relationships","d7212807978d555979c416b32f5bef95"
"TaxonProfile/Relationships.Relationship903","TaxonProfile/Definitions.TTI_Size","1","52618532ecfeef3fb6adf7e8e1d6ea45","SKOS_ExactMatch","6","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_Size","2","9198aab6bbdb4c82eb67fda360520380","","1","PaulAlexander","1297912826","PaulAlexander","1297912826","1","Relationships","ce8ccc51d25b059291dbf14e96cc8c6c"
"TaxonProfile/Relationships.Relationship904","TaxonProfile/Definitions.TTI_SizeInAnUrbanEnvironment","1","f4c102f3668559841e7463c38454962f","SKOS_ExactMatch","6","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_Size","2","9198aab6bbdb4c82eb67fda360520380","","2","PaulAlexander","1297913019","PaulAlexander","1297913019","1","Relationships","a12c8f29843c4c664d99793b12f7f386"
"TaxonProfile/Relationships.Relationship905","TaxonProfile/Definitions.TTI_Soils","1","0f320942a3a22be2030f0bb62186addc","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_HabitatClimate","1","1bacc696a10d853048cf664018be2376","","1","PaulAlexander","1297913185","PaulAlexander","1297913185","1","Relationships","e545a72339028472da4c3c2e501694c5"
"TaxonProfile/Relationships.Relationship906","TaxonProfile/Definitions.TTI_Spacing","1","3956141371420193ae1775cedb53c499","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Cultivation","5","c343665372cd210415f23e9402185174","","1","PaulAlexander","1297914493","PaulAlexander","1297914493","1","Relationships","fbb200a6b3cebd8fc99d13a91476e2f4"
"TaxonProfile/Relationships.Relationship907","TaxonProfile/Definitions.TTI_Tolerances","1","e6a3eff1941324ad2adb8cc9459194f8","SKOS_ExactMatch","6","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_HabitatClimate","1","1bacc696a10d853048cf664018be2376","","1","PaulAlexander","1297914693","PaulAlexander","1297914693","1","Relationships","9bbf96cd2064a448ac1d6d71ee8745ba"
"TaxonProfile/Relationships.Relationship908","TaxonProfile/Definitions.TTI_SusceptibilityToPestsPathogens","1","f3c856f26259134770754db0a78cc500","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_AssociatedTaxa","1","e04818fd028fb9bbabe81df059db044c","","1","PaulAlexander","1297915059","PaulAlexander","1297915059","1","Relationships","bf0567fdc8405c55853d1ac53776c8e2"
"TaxonProfile/Relationships.Relationship909","TaxonProfile/Definitions.TTI_SpecialConsiderationsRegardingLeafBranchAndFruitDrop","1","98a95970c998afb3f44042cc2e50858d","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Cultivation","5","c343665372cd210415f23e9402185174","","1","PaulAlexander","1297918029","PaulAlexander","1297918029","1","Relationships","4c87604fa7ba1979b882b8252876b622"
"TaxonProfile/Relationships.Relationship91","TaxonProfile/Definitions.BirdsA_Recognition","3","29700ba2cdc94191f7c3b4313928defb","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Diagnosis","16","1c66370c032e6f5e0349468c4f10b7b1"," "," 4 ","BaseUserMapping_333","1295834029","BaseUserMapping_333","1304790781","2","","8b2d1a54c43a55f9c895695960cd6378"
"TaxonProfile/Relationships.Relationship910","TaxonProfile/Definitions.TTI_UrbanAndCommercialForestry","1","93c591f4c4f687e893bf4ca95d2c5930","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Remarks","5","7c68f7de59228a0a784db76f25a67a35","","1","PaulAlexander","1297920613","PaulAlexander","1297920613","1","Relationships","7f687d7f515988ddf2fdb0bbd47cb822"
"TaxonProfile/Relationships.Relationship911","TaxonProfile/Definitions.TTI_UseAsLivingFenceHedgeOrVisualNoiseBarrier","1","f3965a9ad16015048c2a7c85197ebf51","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Uses","5","327c0ac4314bc6b00e944ed3be2d2945","","1","PaulAlexander","1297920772","PaulAlexander","1297920772","1","Relationships","34096c778afaf343aec7ef58364781e8"
"TaxonProfile/Relationships.Relationship912","TaxonProfile/Definitions.TTI_UsesAndProducts","1","cc8957390144720fa26fd4b20336cbda","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Uses","5","327c0ac4314bc6b00e944ed3be2d2945","","1","PaulAlexander","1297920892","PaulAlexander","1297920892","1","Relationships","1f3bd1e1a90e38d248d0fd4ca740bc68"
"TaxonProfile/Relationships.Relationship913","TaxonProfile/Definitions.TTI_VariabilityOfSpecies","1","8d3f4d1d4d170b4803e327ed93d380c9","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Variation","4","9b81f9a5e8a0382951f9381435abd6ff","","1","PaulAlexander","1297921125","PaulAlexander","1297921125","1","Relationships","dc1f1d1c6f33c20f066196fd67fb0ec3"
"TaxonProfile/Relationships.Relationship914","TaxonProfile/Definitions.TTI_VarietiesFavouredForUseInAHomegardens","1","1d9072124b235784e1ccc9d8458ffafb","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_DistinguishingFeatures","6","d8fc6a86eab9b037d670fd4f9ff65fa5","","1","PaulAlexander","1297921331","PaulAlexander","1297921331","1","Relationships","26fe8109e21c37f65547de01ec7af5cb"
"TaxonProfile/Relationships.Relationship915","TaxonProfile/Definitions.TTI_WaterSoilRequirements","1","b362b158df8823e699a7ba5bb5611049","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_HabitatClimate","1","1bacc696a10d853048cf664018be2376","","1","PaulAlexander","1297921482","PaulAlexander","1297921482","1","Relationships","915d770112983533c74aa5145f4e068c"
"TaxonProfile/Relationships.Relationship916","TaxonProfile/Definitions.TTI_Yields","2","6e5b4fe19094bb55f27de00ec16376be","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Cultivation","5","c343665372cd210415f23e9402185174","","1","PaulAlexander","1297921858","PaulAlexander","1297921858","1","Relationships","02b7e721804d4935d6f8be07ce765324"
"TaxonProfile/Relationships.Relationship917","TaxonProfile/Definitions.TTI_YieldsOrchard","1","44c31e05c07b38e6a0cb691ef0d05313","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Cultivation","5","c343665372cd210415f23e9402185174","","1","PaulAlexander","1297922008","PaulAlexander","1297922008","1","Relationships","bf18f63fc24614ba07fd041fc25db5b0"
"TaxonProfile/Relationships.Relationship918","TaxonProfile/Definitions.APII_CreateDate","2","2cc6148e00757134aca4882288887fbb","SKOS_ExactMatch","6","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_DateCreated","1","2b4c4160e7fc395c24b7ef700913e05e","","1","PaulAlexander","1297922751","PaulAlexander","1297922751","1","Relationships","f2fb5e7f5fa841b13f9c8cb6602460e7"
"TaxonProfile/Relationships.Relationship919","TaxonProfile/Definitions.APII_CreatedBy","2","f848f7319f61ba3be774abd389c806d9","SKOS_ExactMatch","6","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_Creators","1","0cdb3feb820cf1be8c41d66ec5ced324","","1","PaulAlexander","1297922942","PaulAlexander","1297922942","1","Relationships","abc712909cf2277cd362326435f54404"
"TaxonProfile/Relationships.Relationship92","TaxonProfile/Definitions.BirdsA_Distribution","3","4e7c97bd23bddecf517b8d676a516a5f","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Distribution","4","8997182f0d7d40d9c769011eda953f9d"," "," 1 ","BaseUserMapping_333","1295834029","BaseUserMapping_333","1304790781","2","","95a0bf7084982e1c502f950306592f8c"
"TaxonProfile/Relationships.Relationship920","TaxonProfile/Definitions.APII_Creator","2","ec21e9c11bfea182be0b0e83026172a5","SKOS_ExactMatch","6","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_Creators","1","0cdb3feb820cf1be8c41d66ec5ced324","","1","PaulAlexander","1297923058","PaulAlexander","1297923058","1","Relationships","6240ee4932732b6f083fc570b13d9e23"
"TaxonProfile/Relationships.Relationship921","TaxonProfile/Definitions.APII_DateTaken","2","579df4ebaf462c41b178e9733c9e9397","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_DateCreated","1","2b4c4160e7fc395c24b7ef700913e05e","","1","PaulAlexander","1297923273","PaulAlexander","1297923273","1","Relationships","a2b59a419791b28ea46306e5b45a482b"
"TaxonProfile/Relationships.Relationship922","TaxonProfile/Definitions.APII_UpdateDate","2","c701fb881675084704bd73f5d6440d6b","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_DateLastModified","1","d67c5465f7597c92378c03b6e2d7c8d2","","1","PaulAlexander","1297923558","PaulAlexander","1297923558","1","Relationships","8ca12a80531c71355658897609dd09c5"
"TaxonProfile/Relationships.Relationship923","TaxonProfile/Definitions.FloraNAm_Description","1","5c33e92d5d30b489a67a640aacf2b4ef","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Information","34","d176a8f34d68f8957c4bfb7242017481","","1","PaulAlexander","1297982346","PaulAlexander","1297982346","1","Relationships","8aded46392b9f027e4c4ed95093871b8"
"TaxonProfile/Relationships.Relationship924","TaxonProfile/Definitions.FloraNAm_Horticulture","1","7e0699855b434b62b54cdbe1147a6a77","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Cultivation","5","c343665372cd210415f23e9402185174","","1","PaulAlexander","1297982634","PaulAlexander","1297982634","1","Relationships","63b07c1801b47e1ade7dbbab9f9af626"
"TaxonProfile/Relationships.Relationship925","TaxonProfile/Definitions.FloraNAm_Key","1","3e78c712b1b1705cfc6d015c8f1e2281","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Key","3","ce269fae0d0fa2c2d460dcbfbd820e0e","","1","PaulAlexander","1297982846","PaulAlexander","1297982846","1","Relationships","f9eee9dff127c84ae03fad5bda77175b"
"TaxonProfile/Relationships.Relationship926","TaxonProfile/Definitions.FloraNAm_LowerTaxa","1","9ce7131c1600a7af61e98833c01c3055","SKOS_CloseMatch","7","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_SubTaxa","7","c303146fd9cf5885c02b4951790eab0e","","1","PaulAlexander","1297984229","PaulAlexander","1297984229","1","Relationships","f027cf66aeff9392c84a07244954fcdd"
"TaxonProfile/Relationships.Relationship927","TaxonProfile/Definitions.APII_DateTaken","2","579df4ebaf462c41b178e9733c9e9397","SKOS_BroadMatch","6","3e3e92572dc04a7703e0fa4333eef2db","TaxonProfile/Definitions.WC_DateCreated","1","2b4c4160e7fc395c24b7ef700913e05e","","0","PaulAlexander","1297987533","PaulAlexander","1297987533","1","Relationships","52277f2340b4cb6a91cd7d640e6c1c94"
"TaxonProfile/Relationships.Relationship928","TaxonProfile/Definitions.APII_Contains","2","83c0b5f34de41b19bf4b672cfcae45bf","SKOS_CloseMatch","8","ec9ddff2d3292fde39748fc6d246c167","TaxonProfile/Definitions.WC_Comment","24","850d77a6461ebf0e57377327e3202fb5","","","PaulAlexander","1298328959","PaulAlexander","1298328959","1","Relationships","912d70ddd75bd550e7ac440f8764e9e6"
"TaxonProfile/Relationships.Relationship93","TaxonProfile/Definitions.BirdsA_Food","2","240377cd07e70ff3d0762a2e958982b6","SKOS_CloseMatch","1","46c4d40afd769b2d8413218bcdd62f8e","TaxonProfile/Definitions.WC_Diet","3","5be51fde34fce622e88aec05d43e66f9"," "," 1 ","BaseUserMapping_333","1295834029","BaseUserMapping_333","1304790782","2","","3abbadc143ec68b5ad60ea6e651725e2"
"TaxonProfile/Relationships.Relationship930","TaxonProfile/Definitions.APII_HabitatDesc","2","037d55461a31d9d79ca1752fc271887b","SKOS_ExactMatch","7","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_Habitat","14","a8ae5ce291395a0c1a82d4bd1055b072","","","PaulAlexander","1298331373","PaulAlexander","1298331373","1","Relationships","282399d01000b5a9e5d4c9102c1163f2"
"TaxonProfile/Relationships.Relationship931","TaxonProfile/Definitions.APII_Notes","2","94efd6835c4b26f52d694ad9c5dc6e6c","SKOS_ExactMatch","7","3b8646991c4473debf87fd0073ee1075","TaxonProfile/Definitions.WC_Comment","24","850d77a6461ebf0e57377327e3202fb5","","","PaulAlexander","1298331546","PaulAlexander","1298331546","1","Relationships","fcbd680c6bbbc84129216fcc1cd30452"
"TaxonProfile/Relationships.Relationship933","TaxonProfile/Definitions.APII_CountryName","2","1859eb34242e7394dcbb90c795e5f9ae","SKOS_BroadMatch","6","3e3e92572dc04a7703e0fa4333eef2db","TaxonProfile/Definitions.WC_Distribution","6","8997182f0d7d40d9c769011eda953f9d","","","PaulAlexander","1298332102","PaulAlexander","1298332102","1","Relationships","49faa961e50fe5dd791ad4d9d0f7ea4c"
"TaxonProfile/Relationships.Relationship934","TaxonProfile/Definitions.APII_RegionName","2","ac13b7542b3db113744c729cddc04184","SKOS_BroadMatch","6","3e3e92572dc04a7703e0fa4333eef2db","TaxonProfile/Definitions.WC_DistributionByRegion","3","17c027006bca8ecfb49759e72a4b0d62","","","PaulAlexander","1298332146","PaulAlexander","1298332146","1","Relationships","6f1dbe0c963e49cc1ab1e18df6496e94"
